Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,ACS19_5yr_B02018001,ACS19_5yr_B02018002,ACS19_5yr_B02018003,ACS19_5yr_B02018004,ACS19_5yr_B02018005,ACS19_5yr_B02018006,ACS19_5yr_B02018007,ACS19_5yr_B02018008,ACS19_5yr_B02018009,ACS19_5yr_B02018010,ACS19_5yr_B02018011,ACS19_5yr_B02018012,ACS19_5yr_B02018013,ACS19_5yr_B02018014,ACS19_5yr_B02018015,ACS19_5yr_B02018016,ACS19_5yr_B02018017,ACS19_5yr_B02018018,ACS19_5yr_B02018019,ACS19_5yr_B02018020,ACS19_5yr_B02018021,ACS19_5yr_B02018022,ACS19_5yr_B02018023,ACS19_5yr_B02018024,ACS19_5yr_B02018001s,ACS19_5yr_B02018002s,ACS19_5yr_B02018003s,ACS19_5yr_B02018004s,ACS19_5yr_B02018005s,ACS19_5yr_B02018006s,ACS19_5yr_B02018007s,ACS19_5yr_B02018008s,ACS19_5yr_B02018009s,ACS19_5yr_B02018010s,ACS19_5yr_B02018011s,ACS19_5yr_B02018012s,ACS19_5yr_B02018013s,ACS19_5yr_B02018014s,ACS19_5yr_B02018015s,ACS19_5yr_B02018016s,ACS19_5yr_B02018017s,ACS19_5yr_B02018018s,ACS19_5yr_B02018019s,ACS19_5yr_B02018020s,ACS19_5yr_B02018021s,ACS19_5yr_B02018022s,ACS19_5yr_B02018023s,ACS19_5yr_B02018024s
"042942037620","32100US042942037620","Kingman city; Lake Havasu City-Kingman","Kingman city; Lake Havasu City-Kingman, AZ Metro Area; Arizona","az","321","00","ACSSF","0007806",,,,,"04",,,"37620",,,,,,,,,,,"29420",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,29726,929,308,0,0,0,0,15,312,0,14,63,28,0,0,0,0,0,20,0,0,96,73,0,0,175.1515,141.2121,13.93939,13.93939,13.93939,13.93939,15.15152,109.0909,13.93939,13.33333,28.48485,20.60606,13.93939,13.93939,13.93939,13.93939,13.93939,19.39394,13.93939,13.93939,82.42424,56.9697,13.93939,13.93939
"042942039370","32100US042942039370","Lake Havasu City city; Lake Havasu City-Kingman","Lake Havasu City city; Lake Havasu City-Kingman, AZ Metro Area; Arizona","az","321","00","ACSSF","0007807",,,,,"04",,,"39370",,,,,,,,,,,"29420",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,54495,754,21,0,0,0,0,101,326,0,0,83,21,0,0,0,18,0,0,53,28,0,95,0,8,130.303,15.75758,17.57576,17.57576,17.57576,17.57576,45.45454,123.6364,17.57576,17.57576,46.06061,15.15152,17.57576,17.57576,17.57576,16.9697,17.57576,17.57576,53.33333,26.66667,17.57576,46.66667,17.57576,9.090909
"043570049640","32100US043570049640","Nogales city; Nogales","Nogales city; Nogales, AZ Micro Area; Arizona","az","321","00","ACSSF","0007808",,,,,"04",,,"49640",,,,,,,,,,,"35700",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,20201,384,10,0,0,211,0,70,70,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,98.78788,12.12121,13.93939,13.93939,114.5455,13.93939,40.60606,59.39394,13.93939,13.93939,17.57576,13.93939,13.93939,13.93939,13.93939,13.93939,13.93939,13.93939,13.93939,13.93939,13.93939,13.93939,13.93939,13.93939
"043774053700","32100US043774053700","Payson town; Payson","Payson town; Payson, AZ Micro Area; Arizona","az","321","00","ACSSF","0007809",,,,,"04",,,"53700",,,,,,,,,,,"37740",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,15545,360,0,0,0,0,151,24,20,0,21,41,21,17,0,0,0,0,0,0,0,0,26,0,39,87.87878,11.51515,11.51515,11.51515,11.51515,112.1212,22.42424,21.21212,11.51515,20,41.81818,20,18.18182,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,26.66667,11.51515,26.06061
"043806010530","32100US043806010530","Casa Grande city; Phoenix-Mesa-Chandler","Casa Grande city; Phoenix-Mesa-Chandler, AZ Metro Area; Arizona","az","321","00","ACSSF","0007810",,,,,"04",,,"10530",,,,,,,,,,,"38060",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,55653,1855,242,0,0,0,0,123,1105,0,0,22,84,0,0,0,0,0,0,0,0,6,172,0,101,309.0909,103.0303,17.57576,17.57576,17.57576,17.57576,82.42424,244.2424,17.57576,17.57576,20.60606,44.84848,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,5.454545,99.39394,17.57576,101.8182
"043806012000","32100US043806012000","Chandler city; Phoenix-Mesa-Chandler","Chandler city; Phoenix-Mesa-Chandler, AZ Metro Area; Arizona","az","321","00","ACSSF","0007811",,,,,"04",,,"12000",,,,,,,,,,,"38060",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,252692,32465,10567,672,0,28,216,6339,4389,16,267,1833,2707,65,162,12,151,0,341,0,397,432,3069,0,802,841.8182,636.3636,219.3939,17.57576,33.33333,84.24242,561.2121,469.697,11.51515,137.5758,301.8182,338.7879,39.39394,70.90909,11.51515,104.2424,17.57576,124.2424,17.57576,118.1818,112.7273,335.1515,17.57576,186.0606
"043806046000","32100US043806046000","Mesa city; Phoenix-Mesa-Chandler","Mesa city; Phoenix-Mesa-Chandler, AZ Metro Area; Arizona","az","321","00","ACSSF","0007812",,,,,"04",,,"46000",,,,,,,,,,,"38060",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,499720,17136,1803,170,0,9,102,2455,5297,0,157,1705,1374,102,0,10,31,45,24,43,61,311,2466,19,952,975.1515,316.3636,132.1212,17.57576,8.484848,40,286.0606,725.4545,17.57576,60,263.6364,271.5151,66.66666,17.57576,10.30303,32.12121,44.84848,16.9697,24.24242,41.81818,122.4242,387.8788,13.33333,183.6364
"043806055000","32100US043806055000","Phoenix city; Phoenix-Mesa-Chandler","Phoenix city; Phoenix-Mesa-Chandler, AZ Metro Area; Arizona","az","321","00","ACSSF","0007813",,,,,"04",,,"55000",,,,,,,,,,,"38060",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,1633017,83143,22022,744,209,2822,762,11781,17142,35,624,5420,4929,1210,46,121,446,40,566,159,372,1612,8456,53,3572,1507.879,1056.97,287.2727,114.5455,565.4545,158.7879,660,824.8485,28.48485,151.5152,667.2727,496.9697,276.3636,21.21212,84.24242,177.5758,45.45454,150.9091,56.9697,106.0606,280,743.0303,50.90909,566.0606
"043806065000","32100US043806065000","Scottsdale city; Phoenix-Mesa-Chandler","Scottsdale city; Phoenix-Mesa-Chandler, AZ Metro Area; Arizona","az","321","00","ACSSF","0007814",,,,,"04",,,"65000",,,,,,,,,,,"38060",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,250602,15568,5091,41,0,101,0,3699,1527,0,49,1302,1278,63,19,0,0,0,607,0,149,182,730,9,721,703.6364,576.9697,40,17.57576,73.93939,17.57576,385.4546,252.7273,17.57576,36.9697,198.1818,210.9091,51.51515,18.78788,17.57576,17.57576,17.57576,229.697,17.57576,63.0303,58.78788,200.6061,8.484848,266.0606
"043806073000","32100US043806073000","Tempe city; Phoenix-Mesa-Chandler","Tempe city; Phoenix-Mesa-Chandler, AZ Metro Area; Arizona","az","321","00","ACSSF","0007815",,,,,"04",,,"73000",,,,,,,,,,,"38060",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,187454,20510,7326,92,0,0,191,5709,1791,0,243,1343,844,106,81,0,26,0,361,45,243,376,965,0,768,998.7879,660.6061,52.72727,17.57576,17.57576,141.2121,461.8182,263.0303,17.57576,108.4848,192.7273,137.5758,63.0303,60,17.57576,25.45455,17.57576,165.4545,41.81818,91.51515,146.0606,181.2121,17.57576,255.1515
"043915057380","32100US043915057380","Prescott city; Prescott Valley-Prescott","Prescott city; Prescott Valley-Prescott, AZ Metro Area; Arizona","az","321","00","ACSSF","0007816",,,,,"04",,,"57380",,,,,,,,,,,"39150",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,42785,1130,103,6,0,0,0,274,396,0,0,198,20,6,0,0,0,16,0,0,0,35,32,0,44,145.4545,33.33333,6.666667,15.75758,15.75758,15.75758,75.15151,133.9394,15.75758,15.75758,104.2424,13.33333,7.272727,15.75758,15.75758,15.75758,18.78788,15.75758,15.75758,15.75758,28.48485,22.42424,15.75758,29.09091
"043915057450","32100US043915057450","Prescott Valley town; Prescott Valley-Prescott","Prescott Valley town; Prescott Valley-Prescott, AZ Metro Area; Arizona","az","321","00","ACSSF","0007817",,,,,"04",,,"57450",,,,,,,,,,,"39150",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,44311,899,0,0,0,0,0,212,163,0,36,86,249,0,0,0,0,0,11,0,15,16,99,0,12,130.303,15.75758,15.75758,15.75758,15.75758,15.75758,83.0303,61.21212,15.75758,26.66667,47.27273,100.6061,15.75758,15.75758,15.75758,15.75758,15.75758,12.12121,15.75758,13.93939,15.75758,58.78788,15.75758,13.33333
"044094062000","32100US044094062000","Safford city; Safford","Safford city; Safford, AZ Micro Area; Arizona","az","321","00","ACSSF","0007818",,,,,"04",,,"62000",,,,,,,,,,,"40940",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,9749,33,0,0,0,0,0,2,0,0,0,8,19,0,0,0,0,0,0,0,0,0,0,0,4,24.84848,10.30303,10.30303,10.30303,10.30303,10.30303,2.424242,10.30303,10.30303,10.30303,12.12121,20.60606,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,5.454545
"044332066470","32100US044332066470","Show Low city; Show Low","Show Low city; Show Low, AZ Micro Area; Arizona","az","321","00","ACSSF","0007819",,,,,"04",,,"66470",,,,,,,,,,,"43320",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,11130,106,9,0,0,0,0,67,19,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,59.39394,8.484848,11.51515,11.51515,11.51515,11.51515,54.54546,12.72727,11.51515,11.51515,9.69697,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515
"044342020050","32100US044342020050","Douglas city; Sierra Vista-Douglas","Douglas city; Sierra Vista-Douglas, AZ Metro Area; Arizona","az","321","00","ACSSF","0007820",,,,,"04",,,"20050",,,,,,,,,,,"43420",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,16307,16,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,10.90909,9.090909,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,4.242424,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,3.030303,11.51515,11.51515
"044342066820","32100US044342066820","Sierra Vista city; Sierra Vista-Douglas","Sierra Vista city; Sierra Vista-Douglas, AZ Metro Area; Arizona","az","321","00","ACSSF","0007821",,,,,"04",,,"66820",,,,,,,,,,,"43420",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,43398,3169,0,47,0,14,37,307,756,0,101,404,1022,0,0,0,0,0,0,0,0,185,296,0,0,209.697,15.75758,48.48485,15.75758,12.12121,33.33333,87.27273,139.3939,15.75758,65.45454,146.6667,193.9394,15.75758,15.75758,15.75758,15.75758,15.75758,15.75758,15.75758,15.75758,83.0303,112.1212,15.75758,15.75758
"044606077000","32100US044606077000","Tucson city; Tucson","Tucson city; Tucson, AZ Metro Area; Arizona","az","321","00","ACSSF","0007822",,,,,"04",,,"77000",,,,,,,,,,,"46060",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,541482,26216,2745,197,288,33,96,5951,5005,0,128,2322,2609,388,40,46,533,55,103,44,180,858,3554,0,1041,816.3636,304.2424,87.27273,86.66666,23.0303,58.18182,400,481.2121,17.57576,57.57576,290.303,315.1515,145.4545,25.45455,29.09091,195.1515,42.42424,52.72727,44.84848,76.9697,196.3636,456.3636,17.57576,195.7576
"044974085540","32100US044974085540","Yuma city; Yuma","Yuma city; Yuma, AZ Metro Area; Arizona","az","321","00","ACSSF","0007823",,,,,"04",,,"85540",,,,,,,,,,,"49740",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,96349,3092,203,0,0,0,15,445,1239,58,21,209,145,0,21,0,66,24,60,50,59,120,253,0,104,252.1212,82.42424,17.57576,17.57576,17.57576,14.54545,113.3333,214.5455,31.51515,18.78788,84.24242,72.12122,17.57576,20.60606,17.57576,61.81818,20.60606,51.51515,44.24242,53.33333,58.78788,125.4545,17.57576,50.30303
"051166001870","32100US051166001870","Arkadelphia city; Arkadelphia","Arkadelphia city; Arkadelphia, AR Micro Area; Arkansas","ar","321","00","ACSSF","0007436",,,,,"05",,,"01870",,,,,,,,,,,"11660",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,10670,179,39,0,0,0,0,23,11,0,0,5,4,0,0,0,0,0,49,0,0,0,43,0,5,4.242424,23.63636,11.51515,11.51515,11.51515,11.51515,20.60606,10.30303,11.51515,11.51515,7.272727,4.242424,11.51515,11.51515,11.51515,11.51515,11.51515,32.12121,11.51515,11.51515,11.51515,33.93939,11.51515,4.848485
"051290004030","32100US051290004030","Batesville city; Batesville","Batesville city; Batesville, AR Micro Area; Arkansas","ar","321","00","ACSSF","0007437",,,,,"05",,,"04030",,,,,,,,,,,"12900",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,10706,147,0,0,0,0,0,49,45,0,0,22,7,0,0,0,0,0,0,0,0,0,1,0,23,66.66666,11.51515,11.51515,11.51515,11.51515,11.51515,33.93939,41.21212,11.51515,11.51515,18.18182,7.878788,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,1.818182,11.51515,20
"051418007330","32100US051418007330","Blytheville city; Blytheville","Blytheville city; Blytheville, AR Micro Area; Arkansas","ar","321","00","ACSSF","0007438",,,,,"05",,,"07330",,,,,,,,,,,"14180",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,14011,152,0,0,0,0,0,27,0,0,0,23,2,0,0,0,0,0,0,0,0,0,100,0,0,51.51515,11.51515,11.51515,11.51515,11.51515,11.51515,13.93939,11.51515,11.51515,11.51515,15.15152,2.424242,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,52.72727,11.51515,11.51515
"051578010720","32100US051578010720","Camden city; Camden","Camden city; Camden, AR Micro Area; Arkansas","ar","321","00","ACSSF","0007439",,,,,"05",,,"10720",,,,,,,,,,,"15780",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,10999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515
"052098021070","32100US052098021070","El Dorado city; El Dorado","El Dorado city; El Dorado, AR Micro Area; Arkansas","ar","321","00","ACSSF","0007440",,,,,"05",,,"21070",,,,,,,,,,,"20980",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,17982,197,24,0,0,0,0,131,0,0,0,0,8,0,0,0,0,0,0,0,0,0,23,0,11,49.69697,28.48485,11.51515,11.51515,11.51515,11.51515,64.24242,11.51515,11.51515,11.51515,11.51515,7.878788,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,23.63636,11.51515,12.12121
"052222005320","32100US052222005320","Bentonville city; Fayetteville-Springdale-Rogers","Bentonville city; Fayetteville-Springdale-Rogers, AR Metro Area; Arkansas","ar","321","00","ACSSF","0007441",,,,,"05",,,"05320",,,,,,,,,,,"22220",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,49467,6753,4531,0,0,0,48,469,479,10,0,13,430,101,0,0,14,0,40,28,0,70,466,0,54,410.303,413.9394,15.15152,15.15152,15.15152,32.12121,135.1515,159.3939,10.90909,15.15152,13.33333,175.1515,77.57576,15.15152,15.15152,13.33333,15.15152,38.78788,28.48485,15.15152,43.63636,133.3333,15.15152,38.18182
"052222023290","32100US052222023290","Fayetteville city; Fayetteville-Springdale-Rogers","Fayetteville city; Fayetteville-Springdale-Rogers, AR Metro Area; Arkansas","ar","321","00","ACSSF","0007442",,,,,"05",,,"23290",,,,,,,,,,,"22220",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,85166,4138,431,439,0,0,0,888,508,62,14,315,418,85,27,0,14,9,113,0,105,62,342,0,306,307.8788,145.4545,102.4242,16.9697,16.9697,16.9697,166.0606,133.9394,41.21212,13.93939,98.18182,184.8485,44.24242,29.69697,16.9697,13.93939,9.090909,90.30303,16.9697,64.24242,32.12121,114.5455,16.9697,155.1515
"052222060410","32100US052222060410","Rogers city; Fayetteville-Springdale-Rogers","Rogers city; Fayetteville-Springdale-Rogers, AR Metro Area; Arkansas","ar","321","00","ACSSF","0007443",,,,,"05",,,"60410",,,,,,,,,,,"22220",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,66344,1911,571,0,0,0,28,163,71,0,0,142,143,155,0,0,0,10,44,0,0,225,305,0,54,286.0606,146.6667,16.9697,16.9697,16.9697,26.06061,49.69697,36.9697,16.9697,16.9697,65.45454,54.54546,106.0606,16.9697,16.9697,16.9697,9.090909,41.21212,16.9697,16.9697,107.8788,98.18182,16.9697,36.9697
"052222066080","32100US052222066080","Springdale city; Fayetteville-Springdale-Rogers","Springdale city; Fayetteville-Springdale-Rogers, AR Metro Area; Arkansas","ar","321","00","ACSSF","0007444",,,,,"05",,,"66080",,,,,,,,,,,"22220",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,79598,2512,322,0,0,0,7,116,474,0,7,71,384,799,37,0,0,0,0,0,13,16,210,0,56,355.1515,212.7273,16.9697,16.9697,16.9697,7.272727,57.57576,191.5152,16.9697,6.666667,40.60606,138.7879,214.5455,35.75758,16.9697,16.9697,16.9697,16.9697,16.9697,13.33333,12.72727,105.4545,16.9697,43.63636
"052262024430","32100US052262024430","Forrest City city; Forrest City","Forrest City city; Forrest City, AR Micro Area; Arkansas","ar","321","00","ACSSF","0007445",,,,,"05",,,"24430",,,,,,,,,,,"22620",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,14285,144,54,0,0,0,0,46,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,89.09091,86.66666,11.51515,11.51515,11.51515,11.51515,149.0909,17.57576,11.51515,11.51515,11.51515,16.9697,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515
"052290024550","32100US052290024550","Fort Smith city; Fort Smith","Fort Smith city; Fort Smith, AR-OK Metro Area (part); Arkansas","ar","321","00","ACSSF","0007446",,,,,"05",,,"24550",,,,,,,,,,,"22900",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,87743,6410,139,0,0,0,49,330,532,86,19,239,115,2059,0,0,0,0,112,0,0,340,2095,0,295,170.9091,64.84849,16.9697,16.9697,16.9697,38.78788,108.4848,138.7879,52.72727,16.9697,123.0303,55.75758,200.6061,16.9697,16.9697,16.9697,16.9697,83.0303,16.9697,16.9697,169.0909,244.2424,16.9697,135.1515
"052546030460","32100US052546030460","Harrison city; Harrison","Harrison city; Harrison, AR Micro Area; Arkansas","ar","321","00","ACSSF","0007447",,,,,"05",,,"30460",,,,,,,,,,,"25460",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,13063,361,0,0,0,0,0,0,47,0,0,231,66,0,0,0,0,0,0,7,0,0,10,0,0,96.9697,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,27.87879,11.51515,11.51515,123.0303,55.75758,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,7.878788,11.51515,11.51515,9.090909,11.51515,11.51515
"052576031190","32100US052576031190","Helena-West Helena city; Helena-West Helena","Helena-West Helena city; Helena-West Helena, AR Micro Area; Arkansas","ar","321","00","ACSSF","0007448",,,,,"05",,,"31190",,,,,,,,,,,"25760",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,10749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515
"052626033190","32100US052626033190","Hope city; Hope","Hope city; Hope, AR Micro Area; Arkansas","ar","321","00","ACSSF","0007449",,,,,"05",,,"33190",,,,,,,,,,,"26260",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,9768,94,6,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.81818,7.272727,10.30303,10.30303,10.30303,10.30303,10.30303,42.42424,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303
"052630033400","32100US052630033400","Hot Springs city; Hot Springs","Hot Springs city; Hot Springs, AR Metro Area; Arkansas","ar","321","00","ACSSF","0007450",,,,,"05",,,"33400",,,,,,,,,,,"26300",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,38559,663,111,0,0,0,23,28,292,0,0,67,11,0,0,0,0,0,0,5,0,0,126,0,0,164.2424,65.45454,15.15152,15.15152,15.15152,23.63636,29.09091,119.3939,15.15152,15.15152,38.78788,12.12121,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,4.848485,15.15152,15.15152,102.4242,15.15152,15.15152
"052786035710","32100US052786035710","Jonesboro city; Jonesboro","Jonesboro city; Jonesboro, AR Metro Area; Arkansas","ar","321","00","ACSSF","0007451",,,,,"05",,,"35710",,,,,,,,,,,"27860",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,76036,1699,324,18,0,0,0,377,147,0,0,102,69,0,0,0,80,0,125,0,0,0,429,0,28,150.303,147.2727,15.75758,16.9697,16.9697,16.9697,163.0303,58.18182,16.9697,16.9697,46.66667,50.90909,16.9697,16.9697,16.9697,66.06061,16.9697,121.2121,16.9697,16.9697,16.9697,221.2121,16.9697,18.18182
"053078015190","32100US053078015190","Conway city; Little Rock-North Little Rock-Conway","Conway city; Little Rock-North Little Rock-Conway, AR Metro Area; Arkansas","ar","321","00","ACSSF","0007452",,,,,"05",,,"15190",,,,,,,,,,,"30780",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,66127,1870,440,43,0,0,0,223,114,0,0,158,285,0,16,0,0,0,280,0,8,8,220,0,75,84.84849,167.8788,42.42424,16.9697,16.9697,16.9697,80.60606,41.81818,16.9697,16.9697,67.27273,93.93939,16.9697,14.54545,16.9697,16.9697,16.9697,134.5455,16.9697,8.484848,9.69697,120,16.9697,61.21212
"053078041000","32100US053078041000","Little Rock city; Little Rock-North Little Rock-Conway","Little Rock city; Little Rock-North Little Rock-Conway, AR Metro Area; Arkansas","ar","321","00","ACSSF","0007453",,,,,"05",,,"41000",,,,,,,,,,,"30780",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,197958,7873,2454,8,0,86,15,1530,757,132,104,367,567,26,0,77,43,0,669,19,0,53,405,23,538,329.0909,304.8485,7.878788,16.9697,81.21212,16.36364,304.2424,136.3636,124.2424,64.84849,140,161.2121,20,16.9697,57.57576,26.66667,16.9697,212.1212,18.18182,16.9697,29.09091,151.5152,23.63636,179.3939
"053078050450","32100US053078050450","North Little Rock city; Little Rock-North Little Rock-Conway","North Little Rock city; Little Rock-North Little Rock-Conway, AR Metro Area; Arkansas","ar","321","00","ACSSF","0007454",,,,,"05",,,"50450",,,,,,,,,,,"30780",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,66075,1015,62,0,0,0,0,98,379,0,0,190,154,0,0,0,0,0,13,0,0,40,23,0,56,286.6667,44.24242,16.9697,16.9697,16.9697,16.9697,69.69697,206.6667,16.9697,16.9697,139.3939,94.54546,16.9697,16.9697,16.9697,16.9697,16.9697,11.51515,16.9697,16.9697,37.57576,15.75758,16.9697,28.48485
"053162043460","32100US053162043460","Magnolia city; Magnolia","Magnolia city; Magnolia, AR Micro Area; Arkansas","ar","321","00","ACSSF","0007455",,,,,"05",,,"43460",,,,,,,,,,,"31620",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,11562,253,0,0,0,0,140,24,5,0,0,18,0,0,0,0,0,0,0,0,0,0,66,0,0,11.51515,11.51515,11.51515,11.51515,11.51515,75.75758,18.78788,6.666667,11.51515,11.51515,27.27273,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,66.06061,11.51515,11.51515
"053168043610","32100US053168043610","Malvern city; Malvern","Malvern city; Malvern, AR Micro Area; Arkansas","ar","321","00","ACSSF","0007456",,,,,"05",,,"43610",,,,,,,,,,,"31680",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,10920,93,0,0,0,0,0,0,20,0,0,0,0,63,0,0,0,0,0,0,0,10,0,0,0,42.42424,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,13.93939,11.51515,11.51515,11.51515,11.51515,38.18182,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,10.90909,11.51515,11.51515,11.51515
"053426047390","32100US053426047390","Mountain Home city; Mountain Home","Mountain Home city; Mountain Home, AR Micro Area; Arkansas","ar","321","00","ACSSF","0007457",,,,,"05",,,"47390",,,,,,,,,,,"34260",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,12393,50,0,0,0,0,0,0,0,0,0,0,13,37,0,0,0,0,0,0,0,0,0,0,0,44.24242,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,13.93939,38.78788,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515
"053750053390","32100US053750053390","Paragould city; Paragould","Paragould city; Paragould, AR Micro Area; Arkansas","ar","321","00","ACSSF","0007458",,,,,"05",,,"53390",,,,,,,,,,,"37500",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,28568,189,0,0,0,0,0,140,34,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,24.24242,13.33333,13.33333,13.33333,13.33333,13.33333,46.06061,30.30303,13.33333,13.33333,10.30303,10.30303,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333
